"","name","approximate_value","games.x","AVp16","X1","adjusted_yards_per_attempt","assists_on_tackles","completed_passes","extra_points_made","field_goals_made","fumbles_forced","fumbles_recovered","fumbles_recovered_for_touchdown","games.y","height","interceptions","interceptions_returned_for_touchdown","interceptions_thrown","kickoff_return_touchdowns","other_touchdowns","pass_attempts","passes_defended","passing_completion","passing_touchdowns","passing_yards","passing_yards_per_attempt","player_id","plays_from_scrimmage","points","position","punt_return_touchdowns","quarterback_rating","receiving_touchdowns","receiving_yards","receiving_yards_per_reception","receptions","rush_attempts","rush_touchdowns","rush_yards","rush_yards_per_attempt","rushing_and_receiving_touchdowns","sacks","safeties","season","solo_tackles","tackles_for_loss","team_abbreviation","total_tackles","total_touchdowns","two_point_conversions","weight","yards_from_scrimmage","yards_from_scrimmage_per_play","yards_recovered_from_fumble","yards_returned_from_interceptions","yards_returned_per_interception","year","X"
"284","Garrett McIntyre",8,42,3.04761904761905,NA,NA,9,NA,NA,NA,1,0,0,NA,"",0,0,NA,NA,NA,NA,3,NA,NA,NA,NA,"garrett-mcintyre-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,"Career",20,12.5,"Fresno State",29,NA,NA,NA,NA,NA,0,0,NA,NA,"Career"
"285","Brandon McKinney",8,61,2.09836065573771,"Career",NA,38,NA,0,0,1,0,0,NA,"",1,1,NA,0,0,NA,0,NA,NA,NA,NA,"brandon-mckinney-1",NA,6,"DL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,"Career",18,8.5,"New Mexico State",56,1,0,NA,NA,NA,0,68,68,NA,NA
"286","Takkarist McKinley",12,45,4.26666666666667,"Career",NA,19,NA,NA,NA,6,1,NA,NA,"2-Jun",0,0,NA,NA,NA,NA,10,NA,NA,NA,NA,"takkarist-mckinley-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,"Career",80,28,"UCLA",99,NA,NA,250,NA,NA,NA,0,NA,NA,NA
"287","Steve McLendon",47,138,5.44927536231884,"Career",NA,29,NA,NA,NA,1,1,0,NA,"",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"steve-mclendon-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,"Career",27,6,"Troy",56,NA,NA,NA,NA,NA,67,NA,NA,NA,NA
"288","Josh McNary",7,49,2.28571428571429,"Career",NA,70,NA,0,0,5,1,1,NA,"",NA,NA,NA,0,NA,NA,9,NA,NA,NA,NA,"josh-mcnary-1",NA,6,"DL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,0,"Career",110,47,"Army",180,1,0,NA,NA,NA,55,NA,NA,NA,NA
"289","Pernell McPhee",26,116,3.58620689655172,"Career",NA,45,NA,NA,NA,2,0,0,NA,"",NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,"pernell-mcphee-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,"Career",46,22,"Mississippi State",91,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"290","Steven Means",5,34,2.35294117647059,"Career",NA,99,NA,0,0,1,0,0,NA,"",2,1,NA,0,0,NA,3,NA,NA,NA,NA,"steven-means-1",NA,6,"DL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.5,0,"Career",87,30.5,"Buffalo",186,1,0,NA,NA,NA,0,42,21,NA,NA
"291","Brandon Mebane",88,182,7.73626373626374,NA,NA,42,NA,0,0,1,0,0,NA,"",NA,NA,NA,0,NA,NA,1,NA,NA,NA,NA,"brandon-mebane-1",NA,2,"DL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,1,"Career",39,19.5,"California",81,0,0,NA,NA,NA,0,NA,NA,NA,"Career"
"292","Henry Melton",27,80,5.4,"Career",NA,10,NA,0,0,2,0,0,NA,"",0,0,NA,0,0,NA,3,NA,NA,NA,NA,"henry-melton-1",133,96,"DL",0,NA,0,6,6,1,132,16,625,4.7,16,4,0,"Career",25,9.5,"Texas",35,16,0,NA,631,4.7,0,0,NA,NA,NA
"293","Whitney Mercilus",52,115,7.23478260869565,"Career",NA,41,NA,NA,NA,11,0,0,NA,"",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"whitney-mercilus-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,"Career",40,29,"Illinois",81,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"294","Cameron Meredith",8,31,4.12903225806452,"Career",NA,99,NA,NA,NA,1,1,0,NA,"",1,0,NA,NA,NA,NA,2,NA,NA,NA,NA,"cameron-meredith-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5,NA,"Career",97,21.5,"Nebraska",196,NA,NA,NA,NA,NA,4,1,1,NA,NA
"295","Phillip Merling",6,53,1.81132075471698,"Career",NA,47,NA,NA,NA,5,0,0,NA,"",NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,"phillip-merling-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5,NA,"Career",64,26,"Clemson",111,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"296","Brian Mihalik",2,20,1.6,"Career",NA,43,NA,NA,NA,2,1,0,NA,"9-Jun",1,0,NA,NA,NA,NA,8,NA,NA,NA,NA,"brian-mihalik-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,NA,"Career",42,16,"Boston College",85,NA,NA,295,NA,NA,0,21,21,NA,NA
"297","Bruce Miller",7,77,1.45454545454545,"Career",NA,90,NA,0,0,2,0,0,NA,"",3,2,NA,0,0,NA,4,NA,NA,NA,NA,"bruce-miller-1",NA,12,"DL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.5,0,"Career",124,57.5,"UCF",214,2,0,NA,NA,NA,0,46,15.3,NA,NA
"298","Roy Miller",39,119,5.2436974789916,"Career",NA,46,NA,NA,NA,1,0,0,NA,"",NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,"roy-miller-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,"Career",54,20.5,"Texas",100,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"299","Jeremy Mincey",33,96,5.5,NA,NA,31,NA,NA,NA,1,0,0,NA,"",1,0,NA,NA,NA,NA,2,NA,NA,NA,NA,"jeremy-mincey-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,NA,"Career",31,10.5,"Florida",62,NA,NA,NA,NA,NA,0,23,23,NA,"Career"
"300","Barkevious Mingo",25,110,3.63636363636364,"Career",NA,59,NA,NA,NA,4,1,0,NA,"",0,0,NA,NA,NA,NA,11,NA,NA,NA,NA,"barkevious-mingo-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,"Career",60,29,"LSU",119,NA,NA,NA,NA,NA,0,0,NA,NA,NA
"301","Koa Misi",36,84,6.85714285714286,"Career",NA,112,NA,0,0,6,1,1,NA,"",NA,NA,NA,0,NA,NA,8,NA,NA,NA,NA,"koa-misi-1",NA,6,"DL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,0,"Career",94,26,"Utah",206,1,0,NA,NA,NA,28,NA,NA,NA,NA
"302","Earl Mitchell",34,130,4.18461538461538,"Career",NA,38,NA,0,0,1,0,0,NA,"",0,0,NA,0,0,NA,2,NA,NA,NA,NA,"earl-mitchell-1",NA,12,"DL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,"Career",50,18,"Arizona",88,2,0,NA,NA,NA,0,0,NA,NA,NA
"303","Jayme Mitchell",9,43,3.34883720930233,NA,NA,12,NA,NA,NA,2,1,0,NA,"",2,0,NA,NA,NA,NA,6,NA,NA,NA,NA,"jayme-mitchell-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,"Career",25,8.5,"Ole Miss",37,NA,NA,NA,NA,NA,9,31,15.5,NA,"Career"
"304","Fili Moala",19,64,4.75,"Career",NA,44,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,"fili-moala-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5,NA,"Career",46,23.5,"USC",90,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"305","Mike Montgomery",9,58,2.48275862068966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mike-montgomery-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Texas A&M",NA,NA,NA,NA,NA,NA,NA,14,14,NA,"Career"
"306","Chris Moore",4,58,1.10344827586207,"Career",NA,17,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"chris-moore-3",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",15,3,"UTEP",32,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"307","Damontre Moore",4,56,1.14285714285714,"Career",NA,81,NA,NA,NA,5,0,0,NA,"",1,0,NA,NA,NA,NA,3,NA,NA,NA,NA,"damontre-moore-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.5,NA,"Career",116,45,"Texas A&M",197,NA,NA,NA,NA,NA,0,8,8,NA,NA
"308","Eric Moore",5,35,2.28571428571429,NA,NA,NA,NA,NA,NA,NA,1,0,NA,"",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"eric-moore-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Florida State",NA,NA,NA,NA,NA,NA,6,1,1,NA,"Career"
"309","Kindal Moorehead",15,89,2.69662921348315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"kindal-moorehead-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Alabama",NA,NA,NA,NA,NA,NA,NA,0,0,NA,"Career"
"310","Kyle Moore",8,31,4.12903225806452,"Career",NA,36,NA,NA,NA,0,0,0,NA,"",2,0,NA,NA,NA,NA,3,NA,NA,NA,NA,"kyle-moore-2",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,"Career",40,13,"USC",76,NA,NA,NA,NA,NA,0,38,19,NA,NA
"311","Langston Moore",8,51,2.50980392156863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"langston-moore-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"South Carolina",NA,NA,NA,NA,NA,NA,NA,2,2,NA,"Career"
"312","Aaron Morgan",1,18,0.888888888888889,"Career",NA,50,NA,NA,NA,0,0,0,NA,"",1,0,NA,NA,NA,NA,4,NA,NA,NA,NA,"aaron-morgan-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,"Career",88,39.5,"Louisiana-Monroe",138,NA,NA,NA,NA,NA,0,0,0,NA,NA
"313","Derrick Morgan",48,118,6.50847457627119,"Career",NA,41,NA,NA,NA,2,0,0,NA,"",0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,"derrick-morgan-1",1,NA,"DL",NA,NA,0,0,NA,0,1,0,2,2,0,19.5,NA,"Career",74,29.5,"Georgia Tech",115,NA,NA,NA,2,2,0,0,NA,NA,NA
"314","Quentin Moses",5,44,1.81818181818182,NA,NA,21,NA,NA,NA,1,0,0,NA,"",NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,"quentin-moses-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,"Career",56,32.5,"Georgia",77,NA,NA,NA,NA,NA,0,NA,NA,NA,"Career"
"315","Jarvis Moss",3,53,0.905660377358491,NA,NA,20,NA,NA,NA,5,0,0,NA,"",NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,"jarvis-moss-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,"Career",61,22,"Florida",81,NA,NA,NA,NA,NA,0,NA,NA,NA,"Career"
"316","Al-Quadin Muhammad",6,35,2.74285714285714,"Career",NA,21,NA,NA,NA,1,0,NA,NA,"4-Jun",0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,"al-quadin-muhammad-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,"Career",39,10.5,"Miami (FL)",60,NA,NA,250,NA,NA,NA,0,NA,NA,NA
"317","Andy Mulumba",2,22,1.45454545454545,"Career",NA,97,NA,NA,NA,3,1,0,NA,"",0,0,NA,NA,NA,NA,3,NA,NA,NA,NA,"andy-mulumba-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,"Career",59,18,"Eastern Michigan",156,NA,NA,NA,NA,NA,0,0,NA,NA,NA
"318","Jesse Nading",2,39,0.82051282051282,"Career",NA,72,NA,0,0,0,0,0,NA,"",2,1,NA,0,0,NA,2,NA,NA,NA,NA,"jesse-nading-1",NA,6,"DL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,0,"Career",73,17,"Colorado State",145,1,0,NA,NA,NA,0,35,17.5,NA,NA
"319","Mike Neal",18,68,4.23529411764706,"Career",NA,43,NA,NA,NA,1,0,0,NA,"",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"mike-neal-2",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,"Career",56,26,"Purdue",99,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"320","Andre Neblett",5,31,2.58064516129032,"Career",NA,73,NA,NA,NA,5,1,0,NA,"",1,0,NA,NA,NA,NA,3,NA,NA,NA,NA,"andre-neblett-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,NA,"Career",66,27.5,"Temple",139,NA,NA,NA,NA,NA,6,14,14,NA,NA
"321","Chris Neild",2,24,1.33333333333333,"Career",NA,72,NA,NA,NA,1,0,0,NA,"",1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,"chris-neild-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,"Career",58,11,"West Virginia",130,NA,NA,NA,NA,NA,0,1,1,NA,NA
"322","Ryan Neill",1,43,0.372093023255814,NA,NA,41,NA,0,0,3,0,0,NA,"",1,1,NA,0,0,NA,0,NA,NA,NA,NA,"ryan-neill-1",NA,6,"DL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,"Career",30,21.5,"Rutgers",71,1,0,NA,NA,NA,0,31,31,NA,"Career"
"323","Drake Nevis",4,26,2.46153846153846,"Career",NA,64,NA,NA,NA,1,0,0,NA,"",1,0,NA,NA,NA,NA,4,NA,NA,NA,NA,"drake-nevis-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,"Career",75,31.5,"LSU",139,NA,NA,NA,NA,NA,0,3,3,NA,NA
"324","Yannick Ngakoue",36,63,9.14285714285714,"Career",NA,26,NA,NA,NA,2,0,NA,NA,"2-Jun",1,0,NA,NA,NA,NA,3,NA,NA,NA,NA,"yannick-ngakoue-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,"Career",57,32,"Maryland",83,NA,NA,255,NA,NA,NA,3,3,NA,NA
"325","Haloti Ngata",129,180,11.4666666666667,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"haloti-ngata-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"Career",32,9,"Oregon",61,NA,NA,NA,NA,NA,NA,0,NA,NA,"Career"
"326","Rob Ninkovich",60,131,7.32824427480916,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,"",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rob-ninkovich-1",NA,12,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,"Career",35,17,"Purdue",48,2,NA,NA,NA,NA,NA,37,18.5,NA,"Career"
"327","Roosevelt Nix",0,60,0,"Career",NA,80,NA,0,0,12,2,1,NA,"11-May",0,0,NA,0,0,NA,12,NA,NA,NA,NA,"roosevelt-nix-1",NA,6,"DL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,0,"Career",102,65,"Kent State",182,1,0,260,NA,NA,9,0,NA,NA,NA
"328","Rakeem Nunez-Roches",10,53,3.0188679245283,"Career",NA,49,NA,NA,NA,2,0,0,NA,"2-Jun",0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,"rakeem-nunez-roches-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,"Career",59,21.5,"Southern Mississippi",108,NA,NA,305,NA,NA,0,0,NA,NA,NA
"329","Ogemdi Nwagbuo",5,36,2.22222222222222,"Career",NA,31,NA,NA,NA,1,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"ogemdi-nwagbuo-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"Career",23,6,"Michigan State",54,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"330","Owamagbe Odighizuwa",1,18,0.888888888888889,"Career",NA,49,NA,NA,NA,0,0,0,NA,"3-Jun",0,0,NA,NA,NA,NA,7,NA,NA,NA,NA,"owamagbe-odighizuwa-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,NA,"Career",85,24.5,"UCLA",134,NA,NA,270,NA,NA,0,0,NA,NA,NA
"331","Jared Odrick",32,87,5.88505747126437,"Career",NA,57,NA,0,0,1,0,0,NA,"",NA,NA,NA,0,NA,NA,5,NA,NA,NA,NA,"jared-odrick-1",NA,2,"DL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5,1,"Career",47,25.5,"Penn State",104,0,0,NA,NA,NA,0,NA,NA,NA,NA
"332","Larry Ogunjobi",17,45,6.04444444444444,"Career",NA,59,NA,NA,NA,0,0,NA,NA,"2-Jun",0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,"larry-ogunjobi-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,NA,"Career",68,29,"Charlotte",127,NA,NA,305,NA,NA,NA,0,NA,NA,NA
"333","Alex Okafor",32,78,6.56410256410256,"Career",NA,62,NA,NA,NA,7,0,0,NA,"",NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,"alex-okafor-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,"Career",88,34,"Texas",150,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"334","Frank Okam",3,25,1.92,"Career",NA,50,NA,0,0,1,2,1,NA,"",NA,NA,NA,0,NA,NA,5,NA,NA,NA,NA,"frank-okam-1",NA,6,"DL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,0,"Career",45,15,"Texas",95,1,0,NA,NA,NA,13,NA,NA,NA,NA
"335","Amobi Okoye",26,87,4.7816091954023,NA,NA,27,NA,NA,NA,2,0,0,NA,"",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"amobi-okoye-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,NA,"Career",50,16.5,"Louisville",77,NA,NA,NA,NA,NA,0,NA,NA,NA,"Career"
"336","Romeo Okwara",12,51,3.76470588235294,"Career",NA,53,NA,NA,NA,3,1,0,NA,"4-Jun",0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,"romeo-okwara-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,NA,"Career",61,20.5,"Notre Dame",114,NA,NA,260,NA,NA,0,0,NA,NA,NA
"337","Igor Olshansky",43,115,5.98260869565217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"igor-olshansky-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Oregon",NA,NA,NA,NA,NA,NA,NA,37,37,NA,"Career"
"338","Brian Orakpo",70,132,8.48484848484848,"Career",NA,28,NA,NA,NA,6,0,0,NA,"",NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,"brian-orakpo-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,"Career",75,34.5,"Texas",103,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"339","Stephen Paea",24,83,4.62650602409639,"Career",NA,73,NA,NA,NA,9,0,0,NA,"",NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,"stephen-paea-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,"Career",56,29.5,"Oregon State",129,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"340","Jeoffrey Pagan",1,22,0.727272727272727,"2013",NA,16,NA,NA,NA,0,0,NA,12,"4-Jun",0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"jeoffrey-pagan-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"2013",17,3.5,"Alabama",33,NA,NA,290,NA,NA,NA,0,NA,NA,NA
"341","Nate Palmer",9,48,3,"Career",NA,7,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"nate-palmer-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",2,0,"Illinois",9,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"342","Jermey Parnell",36,111,5.18918918918919,"Career",NA,0,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"jermey-parnell-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,1,"Ole Miss",1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"343","Mike Patterson",59,147,6.42176870748299,NA,NA,NA,NA,0,0,NA,3,2,NA,"",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"mike-patterson-1",NA,12,"DL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Career",NA,NA,"USC",NA,2,0,NA,NA,NA,71,NA,NA,NA,"Career"
"344","Scott Paxson",0,17,0,NA,NA,19,NA,NA,NA,0,0,0,NA,"",0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,"scott-paxson-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"Career",25,10.5,"Penn State",44,NA,NA,NA,NA,NA,0,0,NA,NA,"Career"
"345","Domata Peko",92,208,7.07692307692308,NA,NA,20,NA,0,0,1,1,1,NA,"",NA,NA,NA,0,NA,NA,1,NA,NA,NA,NA,"domata-peko-1",NA,6,"DL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,"Career",33,2.5,"Michigan State",53,1,0,NA,NA,NA,74,NA,NA,NA,"Career"
"346","Julius Peppers",183,266,11.0075187969925,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"",5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"julius-peppers-1",NA,18,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"North Carolina",NA,3,NA,NA,NA,NA,12,69,13.8,NA,"Career"
"347","Chris Perry",9,35,4.11428571428571,"Career",NA,5,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"chris-perry-2",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"Career",19,4,"Texas Tech",24,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"348","Nick Perry",25,81,4.93827160493827,"Career",NA,41,NA,NA,NA,5,1,0,NA,"",NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,"nick-perry-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.5,NA,"Career",62,29.5,"USC",103,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
"349","Corey Peters",50,129,6.2015503875969,"Career",NA,65,NA,NA,NA,1,0,0,NA,"",1,0,NA,NA,NA,NA,8,NA,NA,NA,NA,"corey-peters-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5,NA,"Career",87,27,"Kentucky",152,NA,NA,NA,NA,NA,0,10,10,NA,NA
"350","Jason Peters",130,205,10.1463414634146,"Career",NA,59,NA,NA,NA,1,0,0,NA,"",1,0,NA,NA,NA,NA,2,NA,NA,NA,NA,"jason-peters-2",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,NA,"Career",50,11.5,"Georgia Tech",109,NA,NA,NA,NA,NA,0,0,0,NA,NA
"351","Shaun Phillips",65,168,6.19047619047619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shaun-phillips-1",NA,12,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Purdue",NA,2,NA,NA,NA,NA,NA,0,0,NA,"Career"
"352","Jason Pierre-Paul",72,137,8.40875912408759,"Career",NA,18,NA,NA,NA,NA,NA,NA,NA,"",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jason-pierre-paul-1",NA,6,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,NA,"Career",27,16.5,"South Florida",45,1,NA,NA,NA,NA,NA,18,18,NA,NA
"353","Olsen Pierre",6,33,2.90909090909091,"Career",NA,39,NA,NA,NA,2,1,0,NA,"4-Jun",0,0,NA,NA,NA,NA,7,NA,NA,NA,NA,"olsen-pierre-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,"Career",57,9,"Miami (FL)",96,NA,NA,305,NA,NA,0,0,NA,NA,NA
"354","Ropati Pitoitua",19,70,4.34285714285714,"Career",NA,50,NA,NA,NA,1,0,0,NA,"",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"ropati-pitoitua-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,NA,"Career",42,13.5,"Washington State",92,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"355","Dontari Poe",62,121,8.19834710743802,"Career",NA,44,NA,NA,NA,4,0,0,NA,"",NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,"dontari-poe-1",NA,NA,"DL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,"Career",57,21.5,"Memphis",101,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
