"","name","approximate_value","games.x","AVp16","X1","adjusted_yards_per_attempt","assists_on_tackles","completed_passes","extra_points_made","field_goals_made","fumbles_forced","fumbles_recovered","fumbles_recovered_for_touchdown","games.y","height","interceptions","interceptions_returned_for_touchdown","interceptions_thrown","kickoff_return_touchdowns","other_touchdowns","pass_attempts","passes_defended","passing_completion","passing_touchdowns","passing_yards","passing_yards_per_attempt","player_id","plays_from_scrimmage","points","position","punt_return_touchdowns","quarterback_rating","receiving_touchdowns","receiving_yards","receiving_yards_per_reception","receptions","rush_attempts","rush_touchdowns","rush_yards","rush_yards_per_attempt","rushing_and_receiving_touchdowns","sacks","safeties","season","solo_tackles","tackles_for_loss","team_abbreviation","total_tackles","total_touchdowns","two_point_conversions","weight","yards_from_scrimmage","yards_from_scrimmage_per_play","yards_recovered_from_fumble","yards_returned_from_interceptions","yards_returned_per_interception","year","X"
"129","Garrison Sanborn",11,163,1.07975460122699,"Career",NA,1,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"garrison-sanborn-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",3,0,"Florida State",4,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"130","Samson Satele",56,118,7.59322033898305,NA,NA,0,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"samson-satele-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Hawaii",1,NA,NA,NA,NA,NA,0,NA,NA,NA,"Career"
"131","Michael Schofield",32,76,6.73684210526316,"Career",NA,0,NA,NA,NA,0,0,0,NA,"7-Jun",0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"michael-schofield-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",2,0,"Michigan",2,NA,NA,304,NA,NA,0,0,NA,NA,NA
"132","Brian Schwenke",15,60,4,"Career",NA,1,NA,NA,NA,0,0,NA,NA,"",0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"brian-schwenke-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",0,0,"California",1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"133","Geoff Schwartz",18,74,3.89189189189189,"Career",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"geoff-schwartz-1",1,NA,"OL",NA,NA,NA,NA,NA,NA,1,0,3,3,0,NA,NA,"Career",NA,NA,"Oregon",NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA
"134","Arron Sears",15,31,7.74193548387097,NA,NA,0,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"arron-sears-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Tennessee",1,NA,NA,NA,NA,NA,0,NA,NA,NA,"Career"
"135","Isaac Seumalo",15,52,4.61538461538461,"Career",NA,0,NA,NA,NA,0,0,0,NA,"5-Jun",0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"isaac-seumalo-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",3,0,"Oregon State",3,NA,NA,298,NA,NA,0,0,NA,NA,NA
"136","Derek Sherrod",3,20,2.4,"Career",NA,0,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"derek-sherrod-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",3,0,"Mississippi State",3,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"137","A.Q. Shipley",34,105,5.18095238095238,"2005",NA,3,NA,NA,NA,0,0,0,12,"",0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"aq-shipley-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"2005",2,2,"Penn State",5,NA,NA,NA,NA,NA,0,0,NA,NA,NA
"138","Tyron Smith",93,131,11.3587786259542,"2010",NA,NA,NA,NA,NA,NA,NA,NA,12,"",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tyron-smith-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010",NA,NA,"USC",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"139","Willie Smith",6,29,3.31034482758621,"Career",NA,5,NA,NA,NA,1,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"willie-smith-4",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",3,1,"East Carolina",8,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"140","Nate Solder",78,130,9.6,"2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nate-solder-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010",NA,NA,"Colorado",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"141","Bradley Sowell",17,106,2.56603773584906,"Career",NA,0,NA,0,0,0,0,0,NA,"",0,0,NA,0,0,NA,0,NA,NA,NA,NA,"bradley-sowell-1",NA,6,"OL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Career",2,0,"Ole Miss",2,1,0,NA,NA,NA,0,0,NA,NA,NA
"142","Quinton Spain",26,66,6.3030303030303,"Career",NA,0,NA,NA,NA,0,0,NA,NA,"5-Jun",0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"quinton-spain-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",2,0,"West Virginia",2,NA,NA,332,NA,NA,NA,0,NA,NA,NA
"143","Jason Spitz",25,75,5.33333333333333,NA,NA,0,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"jason-spitz-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",2,0,"Louisville",2,NA,NA,NA,NA,NA,0,NA,NA,NA,"Career"
"144","Jason Spriggs",8,36,3.55555555555556,"Career",NA,0,NA,NA,NA,0,0,0,NA,"7-Jun",0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"jason-spriggs-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",2,0,"Indiana",2,NA,NA,305,NA,NA,0,0,NA,NA,NA
"145","Donald Stephenson",20,80,4,"Career",NA,1,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"donald-stephenson-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",0,0,"Oklahoma",1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"146","Jon Stinchcomb",49,90,8.71111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jon-stinchcomb-1",NA,6,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Career",NA,NA,"Georgia",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"Career"
"147","Bryan Stork",11,21,8.38095238095238,"Career",NA,0,NA,NA,NA,0,0,0,NA,"4-Jun",0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"bryan-stork-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",3,0,"Florida State",3,NA,NA,300,NA,NA,0,0,NA,NA,NA
"148","Zach Strief",62,158,6.27848101265823,NA,NA,1,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"zach-strief-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",0,0,"Northwestern",1,NA,NA,NA,NA,NA,0,NA,NA,NA,"Career"
"149","Travis Swanson",26,65,6.4,"Career",NA,0,NA,NA,NA,0,0,0,NA,"5-Jun",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"travis-swanson-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Arkansas",1,NA,NA,318,NA,NA,0,NA,NA,NA,NA
"150","Herbert Taylor",1,20,0.8,NA,NA,1,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"herbert-taylor-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",0,0,"Texas Christian",1,NA,NA,NA,NA,NA,0,NA,NA,NA,"Career"
"151","Joe Thomas",11,67,2.62686567164179,"Career",NA,2,NA,NA,NA,0,0,0,NA,"",0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"joe-thomas-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Pitt",3,NA,NA,NA,NA,NA,0,0,NA,NA,NA
"152","Hugh Thornton",17,37,7.35135135135135,"Career",NA,2,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"hugh-thornton-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Illinois",3,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"153","Carson Tinker",4,69,0.927536231884058,"Career",NA,1,NA,NA,NA,0,0,NA,NA,"",0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"carson-tinker-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Alabama",2,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"154","Robert Turner",10,64,2.5,NA,NA,1,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"robert-turner-2",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"New Mexico",2,NA,NA,NA,NA,NA,0,NA,NA,NA,"Career"
"155","Max Unger",81,130,9.96923076923077,"Career",NA,1,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"max-unger-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",0,0,"Oregon",1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"156","Kraig Urbik",31,100,4.96,"Career",NA,0,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"kraig-urbik-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Wisconsin",1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"157","Steve Vallos",7,59,1.89830508474576,NA,NA,0,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"steve-vallos-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Wake Forest",1,NA,NA,NA,NA,NA,0,NA,NA,NA,"Career"
"158","Louis Vasquez",65,102,10.1960784313725,"Career",NA,0,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"louis-vasquez-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",2,0,"Texas Tech",2,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"159","Sebastian Vollmer",59,88,10.7272727272727,"Career",NA,0,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"sebastian-vollmer-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",3,0,"Houston",3,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"160","J.D. Walton",24,56,6.85714285714286,"Career",NA,0,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"jd-walton-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Baylor",1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"161","Danny Watkins",9,24,6,"Career",NA,0,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"danny-watkins-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Baylor",1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"162","Guy Whimper",14,78,2.87179487179487,NA,NA,0,NA,0,0,NA,1,1,NA,"",0,0,NA,0,0,NA,NA,NA,NA,NA,NA,"guy-whimper-1",NA,6,"OL",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Career",1,0,"East Carolina",1,1,0,NA,NA,NA,7,0,NA,NA,"Career"
"163","Cody Whitehair",27,64,6.75,"Career",NA,1,NA,NA,NA,0,0,NA,NA,"4-Jun",0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"cody-whitehair-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",0,0,"Kansas State",1,NA,NA,305,NA,NA,NA,0,NA,NA,NA
"164","Kenny Wiggins",21,75,4.48,"Career",NA,0,NA,NA,NA,NA,NA,NA,NA,"",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"kenny-wiggins-1",1,NA,"OL",NA,NA,NA,NA,NA,NA,1,0,-3,-3,0,0,NA,"Career",2,0,"Fresno State",2,NA,NA,NA,-3,-3,NA,0,NA,NA,NA
"165","Elijah Wilkinson",9,36,4,"Career",NA,2,NA,NA,NA,0,0,NA,NA,"5-Jun",0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,"elijah-wilkinson-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",2,0,"Massachusetts",4,NA,NA,329,NA,NA,NA,0,NA,NA,NA
"166","Edwin Williams",6,29,3.31034482758621,"Career",NA,0,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"edwin-williams-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",2,0,"Maryland",2,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"167","Garry Williams",11,41,4.29268292682927,"Career",NA,0,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"garry-williams-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"Kentucky",1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"168","Mike Williams",13,56,3.71428571428571,"Career",NA,0,NA,NA,NA,1,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"mike-williams-14",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",6,0,"Middle Tennessee State",6,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"169","Trent Williams",78,120,10.4,"Career",NA,2,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"trent-williams-2",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",3,0,"Oklahoma",5,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"170","Eric Wood",57,120,7.6,"Career",NA,2,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"eric-wood-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",2,0,"Louisville",4,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"171","Christian Yount",3,60,0.8,"Career",NA,3,NA,NA,NA,0,0,0,NA,"",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"christian-yount-1",NA,NA,"OL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"Career",1,0,"UCLA",4,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"172","Jeremy Zuttah",56,131,6.83969465648855,"Career",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jeremy-zuttah-1",1,NA,"OL",NA,NA,NA,NA,NA,NA,1,0,13,13,0,NA,NA,"Career",NA,NA,"Rutgers",NA,NA,NA,NA,13,13,NA,NA,NA,NA,NA
